No,negative_sequence,V_A,V_B,V_C,I_A,I_B,I_C,V_a,V_b,V_c,I_a,I_b,I_c,phase_B,phase_C,phase_a,phase_b,phase_c,faulted
1468,0.000411309181372981,133031,133093,133132,0,1.2,1.2,7799,7795,8376,0.1,0.1,0.1,119.96,-120.03,27.53,152.44,-90.04,1
1469,1.25309826716677e-05,133125,133124,133124,0.7,0.7,0.7,7987,7987,7987,0.1,0.1,0.1,120,-120,30,150,-90,0
1470,0.000411161687397477,133031,133093,133132,0,1.2,1.2,7986,7982,7987,0.1,0.1,0.1,119.96,-120.03,30,149.97,-90.04,1
1471,1.29942605011195e-05,133125,133124,133124,0.7,0.7,0.7,9252,9252,5837,0.1,0.1,0.1,120,-120,41.61,138.39,-90,0
1472,0.000410345215020107,133031,133093,133132,0,1.2,1.2,9252,9246,5837,0.1,0.1,0.1,119.96,-120.03,41.61,138.35,-90.04,1
1473,1.39390999092105e-05,133125,133124,133124,0.7,0.7,0.7,12259,12259,1860,0.1,0.1,0.2,120,-120,55.65,124.35,-90,0
1474,0.000408835072117631,133031,133093,133132,0,1.2,1.2,12260,12254,1860,0.1,0.1,0.2,119.96,-120.03,55.64,124.31,-90.04,1
1475,1.43394773388439e-05,133125,133124,133123,0.7,0.7,0.7,13584,13584,290,0.1,0.1,0.2,120,-120,59.39,120.61,-90,0
1476,0.000408239013350006,133031,133093,133132,0,1.2,1.2,13586,13579,290,0.1,0.1,0.2,119.96,-120.03,59.37,120.57,-90.04,1
1477,1.27530316346824e-05,133125,133124,133124,0.7,0.7,0.7,9216,5600,9619,0.1,0.1,0.1,120,-120,16.12,152.81,-78.39,0
1478,0.000412479517154122,133031,133093,133132,0,1.2,1.2,9212,5596,9618,0.1,0.1,0.1,119.96,-120.03,16.12,152.78,-78.43,1
1479,1.27733780923892e-05,133125,133124,133124,0.7,0.7,0.7,9219,5627,9576,0.1,0.1,0.1,120,-120,16.38,152.47,-78.39,0
1480,0.000412455362252538,133031,133093,133132,0,1.2,1.2,9216,5623,9575,0.1,0.1,0.1,119.96,-120.03,16.38,152.44,-78.43,1
1481,1.29294691226493e-05,133125,133124,133124,0.7,0.7,0.7,9252,5837,9252,0.1,0.1,0.1,120,-120,18.39,150,-78.39,0
1482,0.000412270830497307,133031,133093,133132,0,1.2,1.2,9249,5833,9251,0.1,0.1,0.1,119.96,-120.03,18.39,149.97,-78.43,1
1483,1.38954230515224e-05,133125,133124,133124,0.7,0.7,0.7,9682,7290,7289,0.1,0.1,0.1,120,-120,30,138.39,-78.39,0
1484,0.000411155702764651,133031,133093,133132,0,1.2,1.2,9680,7285,7289,0.1,0.1,0.1,119.96,-120.03,30,138.35,-78.43,1
1485,1.62635464272335e-05,133125,133123,133123,0.7,0.7,0.7,11941,11291,2715,0.1,0.2,0.2,120,-120,51.31,124.35,-78.39,0
1486,0.000408560416241016,133031,133093,133132,0,1.2,1.2,11942,11286,2715,0.1,0.2,0.2,119.96,-120.03,51.3,124.31,-78.43,1
1487,1.74787534004742e-05,133125,133123,133123,0.7,0.7,0.7,13499,13405,454,0.1,0.2,0.3,120,-120,58.72,120.61,-78.39,0
1488,0.000407279567099109,133031,133093,133131,0,1.3,1.2,13500,13399,454,0.1,0.2,0.3,119.96,-120.03,58.7,120.57,-78.43,1
1489,1.33983102082718e-05,133125,133123,133124,0.7,0.7,0.7,12315,1737,12410,0.1,0.1,0.1,120,-120,3.7,152.81,-64.35,0
1490,0.000414530274681282,133031,133093,133132,0,1.2,1.2,12308,1736,12406,0.1,0.1,0.1,119.96,-120.03,3.69,152.78,-64.4,1
1491,1.34398731569873e-05,133125,133123,133124,0.7,0.7,0.7,12309,1751,12393,0.1,0.1,0.1,120,-120,3.77,152.47,-64.35,0
1492,0.000414508048331873,133031,133093,133132,0,1.2,1.2,12302,1750,12389,0.1,0.1,0.1,119.96,-120.03,3.77,152.44,-64.4,1
